,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
1,《2010 Grammy Nominees》,EMI,2010-01-18,格莱美,主题,Here Comes Goodbye,Rascal Flatts,,http://musicdata.baidu.com/data2/lrc/2914896/2914896.lrc,1
1,《Babel》,环球唱片,2014-03-22,格莱美,主题,Where Are You Now,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/106250525/106250525.lrc,1
1,《Babel》,环球唱片,2014-03-22,格莱美,主题,The Boxer,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/106256462/106256462.lrc,1
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,For Those Below,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/107062287/107062287.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Not With Haste,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/107062287/107062287.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Below My Feet,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/106236881/106236881.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Broken Grown,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/71ea3391eb945b01160fc51435ab049e/257163192/257163192.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Hopeless Wanderer,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/106244161/106244161.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Reminder,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/107086555/107086555.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Lovers Eyes,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/b2e1f2e138a4194a6a09eaca837c9726/288834956/288834956.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Lover Of The Light,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/107075722/107075722.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Ghosts That We Knew,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/83592794/83592794.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Holland Road,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/106255955/106255955.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Whispers In The Dark,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/251700979/251700979.lrc,2
2,《Babel》,环球唱片,2014-03-22,格莱美,主题,Babel,Mumford & Sons,,http://musicdata.baidu.com/data2/lrc/83587593/83587593.lrc,2
2,《Merry Go 'Round》,环球唱片,2012-09-17,格莱美,主题,Merry Go 'Round,Kacey Musgraves,,http://musicdata.baidu.com/data2/lrc/34175858/34175858.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,End,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264336/15264336.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Forrest Gump,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/106240906/106240906.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Pink Matter,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/107092665/107092665.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Bad Religion,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/107058042/107058042.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Monks,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/107073230/107073230.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,White,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264312/15264312.lrc,2
2,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Lost,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264306/15264306.lrc,2
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Pyramids,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/15264297/15264297.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Crack Rock,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/107323330/107323330.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Pilot Jones,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/107087833/107087833.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Super Rich Kids,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/106250990/106250990.lrc,3
3,《channel ORANGE》,环球唱片,2012-07-10,格莱美,主题,Not Just Money,Frank Ocean,,http://musicdata.baidu.com/data2/lrc/119730435/119730435.lrc,3
