,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
6,《The Best Year Of My Life: 1974》,SONY MUSIC,2011-08-15,婚礼,场景,Annie'S Song,John Denver,,http://musicdata.baidu.com/data2/lrc/12609561/12609561.lrc,6
6,《The Hotel Café Presents... Winter Songs》,SONY MUSIC,2011-08-15,婚礼,场景,All My Bells Are Ringing,Lenka,,http://musicdata.baidu.com/data2/lrc/9442537/9442537.lrc,6
6,"《Love, Luther》",SONY MUSIC,2008-12-31,婚礼,场景,Buy Me A Rose,Luther Vandross,,http://musicdata.baidu.com/data2/lrc/9442478/9442478.lrc,6
6,《Live From Cbgb'S》,SONY MUSIC,2005-01-11,婚礼,场景,Love Rears Its Ugly Head,Living Colour,,http://musicdata.baidu.com/data2/lrc/9442478/9442478.lrc,6
6,《Love Songs》,SONY MUSIC,1999-04-06,婚礼,场景,Can'T Help Falling In Love,Elvis Presley,,http://musicdata.baidu.com/data2/lrc/12608426/12608426.lrc,6
6,《The Collection》,SONY MUSIC,2009-05-04,婚礼,场景,Making Love Out Of Nothing At All,Air Supply,,http://musicdata.baidu.com/data2/lrc/9160615/9160615.lrc,6
6,《Remix City Volume 1》,SONY MUSIC,2005-12-01,婚礼,场景,Bump N' Grind,R. Kelly,,http://musicdata.baidu.com/data2/lrc/12608313/12608313.lrc,6
6,《Deliverance》,SONY MUSIC,1994-09-26,婚礼,场景,Heaven'S Not Overflowing,Corrosion Of Conformity,,http://musicdata.baidu.com/data2/lrc/99234031/99234031.lrc,6
7,《...Is A Real Boy》,SONY MUSIC,2007-02-14,婚礼,场景,Alive With The Glory Of Love,Say Anything,,http://musicdata.baidu.com/data2/lrc/118205818/118205818.lrc,7
7,《Dignity - The Best Of》,SONY MUSIC,2009-03-30,婚礼,场景,I'Ll Never Fall In Love Again,Deacon Blue,,http://musicdata.baidu.com/data2/lrc/12607950/12607950.lrc,7
7,《Collections》,SONY MUSIC,2006-12-11,婚礼,场景,Let Her Down Easy,Terence Trent D'Arby,,http://musicdata.baidu.com/data2/lrc/12607935/12607935.lrc,7
7,《Collections》,SONY MUSIC,2006-12-11,婚礼,场景,She Kissed Me,Terence Trent D'Arby,,http://musicdata.baidu.com/data2/lrc/12607935/12607935.lrc,7
7,《Collections》,SONY MUSIC,2006-12-11,婚礼,场景,Wishing Well,Terence Trent D'Arby,,http://musicdata.baidu.com/data2/lrc/12607932/12607932.lrc,7
7,《Playlist: The Very Best Of Judas Priest》,SONY MUSIC,2009-04-13,婚礼,场景,Judas Rising,Judas Priest,,http://musicdata.baidu.com/data2/lrc/108303896/108303896.lrc,7
7,《Playlist: The Very Best Of Judas Priest》,SONY MUSIC,2009-04-13,婚礼,场景,Breaking The Law,Judas Priest,,http://musicdata.baidu.com/data2/lrc/9160450/9160450.lrc,7
7,《Go》,SONY MUSIC,2007-12-13,婚礼,场景,How Do I Breathe,Mario,,http://musicdata.baidu.com/data2/lrc/9160423/9160423.lrc,7
7,《Back Home Again》,SONY MUSIC,2008-09-23,婚礼,场景,Annie'S Song,John Denver,,http://musicdata.baidu.com/data2/lrc/12607725/12607725.lrc,7
7,《Angie》,SONY MUSIC,2001-05-20,婚礼,场景,Under The Moon And Over The Sky,Angela Bofill,,http://musicdata.baidu.com/data2/lrc/12607725/12607725.lrc,7
7,《The Bodyguard - Original Soundtrack Album》,SONY MUSIC,1992-11-03,婚礼,场景,Run To You,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13981392/13981392.lrc,7
7,《The Bodyguard - Original Soundtrack Album》,SONY MUSIC,1992-11-03,婚礼,场景,I Will Always Love You,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13905492/13905492.lrc,7
7,《Single Cuts》,SONY MUSIC,2011-10-17,婚礼,场景,Breaking The Law,Judas Priest,,http://musicdata.baidu.com/data2/lrc/9139397/9139397.lrc,7
7,《Jump: The Best Of》,SONY MUSIC,2011-10-17,婚礼,场景,Jump (For My Love),The Pointer Sisters,,http://musicdata.baidu.com/data2/lrc/12607203/12607203.lrc,7
7,《12 Play》,SONY MUSIC,2003-08-02,婚礼,场景,Bump N' Grind,R. Kelly,,http://musicdata.baidu.com/data2/lrc/12607174/12607174.lrc,7
7,《The Definitive Collection》,SONY MUSIC,1999-04-11,婚礼,场景,Heartbreaker,Dionne Warwick,,http://musicdata.baidu.com/data2/lrc/12606896/12606896.lrc,7
7,《The Essence Of Melissa Manchester》,SONY MUSIC,1997-05-24,婚礼,场景,Fire In The Morning,Melissa Manchester,,http://musicdata.baidu.com/data2/lrc/3b78515cee5ae7131d71af79dcd679b9/259252017/259252017.lrc,7
7,《Arista Heritage Series: Thompson Twins》,SONY MUSIC,1999-10-26,婚礼,场景,King For A Day,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12606759/12606759.lrc,7
