,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
31,《NOW CHINESE BEST 2》,滚石唱片,2000-10-26,成名曲,热门,还是会寂寞,陈绮贞,,http://musicdata.baidu.com/data2/lrc/31504807/31504807.lrc,31
32,《我们的故事》,滚石唱片,2000-10-26,成名曲,热门,笑脸,谢东,,http://musicdata.baidu.com/data2/lrc/31561520/31561520.lrc,32
32,《我不想说再见》,龙乐唱片,2005-06-22,成名曲,热门,千古绝唱,白雪,,http://musicdata.baidu.com/data2/lrc/31514577/31514577.lrc,32
32,《流浪狗》,SONY MUSIC,2001-07-06,成名曲,热门,下沙,游鸿明,,http://musicdata.baidu.com/data2/lrc/cc38b38ef7a291f86ddbf83169945801/272957792/272957792.lrc,32
32,《单曲 - 阿里郎》,龙乐唱片,2003-06-23,成名曲,热门,阿里郎,阿里郎,,http://musicdata.baidu.com/data2/lrc/31520672/31520672.lrc,32
32,《永恒金曲-影音典藏精选》,索尼,2014-07-08,成名曲,热门,爱如潮水,张信哲,,http://musicdata.baidu.com/data2/lrc/c5563ac3911f7a71f3ea8cdc2573dc96/545490061/545490061.lrc,32
32,《美丽的回忆》,索尼,2006-06-01,成名曲,热门,千年等一回,高胜美,,http://musicdata.baidu.com/data2/lrc/65026794/65026794.lrc,32
32,《茹此精彩13首(台湾版)》,环球唱片,2005-03-11,成名曲,热门,泪海,许茹芸,,http://musicdata.baidu.com/data2/lrc/1465567/1465567.lrc,32
32,《好美丽诊所 嘿哈 (电视原声音乐)》,福茂唱片,2005-08-05,成名曲,热门,约定,周蕙,,http://musicdata.baidu.com/data2/lrc/10420672/10420672.lrc,32
32,《妈妈的吻》,福茂唱片,2002-07-01,成名曲,热门,妈妈的吻,朱晓琳,,http://musicdata.baidu.com/data2/lrc/65006295/65006295.lrc,32
32,《让你的天空最美》,福茂唱片,1998-03-31,成名曲,热门,懂你,满文军,,http://musicdata.baidu.com/data2/lrc/1c8483aeb8a8b28d0b8b1bf5ae0b4d36/276701204/276701204.lrc,32
32,《我可以为你挡死》,北京四海音色文化传播有限公司,2003-03-01,成名曲,热门,我想有个家,潘美辰,,http://musicdata.baidu.com/data2/lrc/31531101/31531101.lrc,32
32,《学友光年世界巡回演唱会07 [Encore 台北]》,北京四海音色文化传播有限公司,2003-03-01,成名曲,热门,吻别,张学友,,http://musicdata.baidu.com/data2/lrc/1458319/1458319.lrc,32
32,《天那边的爱》,Cn Muisc,1995-01-01,成名曲,热门,大中国,高枫,,http://musicdata.baidu.com/data2/lrc/64999936/64999936.lrc,32
32,《情爱怨女》,Cn Muisc,2001-05-01,成名曲,热门,萍聚,李翊君,,http://musicdata.baidu.com/data2/lrc/31553900/31553900.lrc,32
32,《就是陈洁仪演唱会》,未知,2002-01-01,成名曲,热门,心痛,陈洁仪,,http://musicdata.baidu.com/data2/lrc/241237994/241237994.lrc,32
32,《Time 1894-2003》,SONY MUSIC,2003-05-20,成名曲,热门,你把我灌醉,黄大炜,,http://musicdata.baidu.com/data2/lrc/14542247/14542247.lrc,32
32,《音你而红(60周年群星新歌+精选)》,SONY MUSIC,2009-04-02,成名曲,热门,冰糖葫芦,冯晓泉,,http://musicdata.baidu.com/data2/lrc/27858073/27858073.lrc,32
32,《20世纪中华歌坛名人百集珍藏版 李谷一》,SONY MUSIC,1996-09-28,成名曲,热门,乡恋,李谷一,,http://musicdata.baidu.com/data2/lrc/64986552/64986552.lrc,32
32,《好歌茹芸》,环球唱片,2011-05-13,成名曲,热门,泪海,许茹芸,,http://musicdata.baidu.com/data2/lrc/31515464/31515464.lrc,32
32,《陈绮贞 精选 1998-2005》,滚石唱片,2005-03-29,成名曲,热门,还是会寂寞,陈绮贞,,http://musicdata.baidu.com/data2/lrc/2fca7515df72890651ef2febf7c95319/539884368/539884368.lrc,32
33,《超级星光PK宝典1》,滚石唱片,2007-07-06,成名曲,热门,你把我灌醉,黄大炜,,http://musicdata.baidu.com/data2/lrc/1440943/1440943.lrc,33
33,《胡思乱想(香港版)》,滚石唱片,1997-10-03,成名曲,热门,掌心,无印良品,,http://musicdata.baidu.com/data2/lrc/14403159/14403159.lrc,33
33,《冰淇淋的祈祷》,福茂唱片,1996-10-01,成名曲,热门,健康歌,范晓萱,,http://musicdata.baidu.com/data2/lrc/31536503/31536503.lrc,33
33,青春,福茂唱片,1996-10-01,成名曲,热门,燕衔泥,眉佳,,http://musicdata.baidu.com/data2/lrc/14387458/14387458.lrc,33
33,《雪域光芒.Live.In.Tibet》,力行网际,1998-10-01,成名曲,热门,橄榄树,齐豫,,http://musicdata.baidu.com/data2/lrc/31499163/31499163.lrc,33
33,《笑颜》,未知,2003-01-01,成名曲,热门,万事如意,张也,,http://musicdata.baidu.com/data2/lrc/31553488/31553488.lrc,33
33,《王杰 LPCD45》,英皇唱片,2007-10-01,成名曲,热门,一场游戏一场梦,王杰,,http://musicdata.baidu.com/data2/lrc/1429002/1429002.lrc,33
33,《明敏龙情》,英皇唱片,2005-08-22,成名曲,热门,我的中国心,张明敏,,http://musicdata.baidu.com/data2/lrc/1417276/1417276.lrc,33
33,《璀璨百分百》,SONY MUSIC,2008-06-13,成名曲,热门,太傻,巫启贤,,http://musicdata.baidu.com/data2/lrc/23149768/23149768.lrc,33
33,《10年情歌搜藏盒》,滚石唱片,1999-02-08,成名曲,热门,我是不是你最疼爱的人,潘越云,,http://musicdata.baidu.com/data2/lrc/31509852/31509852.lrc,33
33,《环球Dsd视听之王》,环球唱片,2009-07-14,成名曲,热门,浪子心声,许冠杰,,http://musicdata.baidu.com/data2/lrc/13913396/13913396.lrc,33
33,《郭峰经典1980-2000》,环球唱片,2002-04-14,成名曲,热门,让世界充满爱,郭峰,,http://musicdata.baidu.com/data2/lrc/1396122/1396122.lrc,33
33,《环球一双情缘系列 - 关淑怡》,环球唱片,2009-07-14,成名曲,热门,难得有情人,关淑怡,,http://musicdata.baidu.com/data2/lrc/1395640/1395640.lrc,33
33,《闪亮每一天》,环球唱片,2009-07-14,成名曲,热门,三秒钟,陈慧琳,,http://musicdata.baidu.com/data2/lrc/1393012/1393012.lrc,33
33,《天使》,太合麦田,2010-01-01,成名曲,热门,节日快乐,达达乐队,,http://musicdata.baidu.com/data2/lrc/246647412/246647412.lrc,33
33,《回蔚 莫文蔚巡回演唱会@台北小巨蛋》,环球唱片,2012-03-30,成名曲,热门,他不爱我,莫文蔚,,http://musicdata.baidu.com/data2/lrc/251702760/251702760.lrc,33
33,《Final Home当我们混在一起 五月天2005世界巡回演唱会Live全纪录》,滚石唱片,2005-05-01,成名曲,热门,倔强,五月天,,http://musicdata.baidu.com/data2/lrc/14882761/14882761.lrc,33
33,《乐玩乐快乐》,滚石唱片,1998-05-15,成名曲,热门,心太软,任贤齐,,http://musicdata.baidu.com/data2/lrc/13748845/13748845.lrc,33
33,《乐玩乐快乐》,滚石唱片,1998-05-15,成名曲,热门,星星堆满天,杨乃文,,http://musicdata.baidu.com/data2/lrc/13748577/13748577.lrc,33
33,《Joey & Joey 新城容祖儿音乐会》,英皇唱片,2012-01-20,成名曲,热门,未知,容祖儿,,http://musicdata.baidu.com/data2/lrc/13748225/13748225.lrc,33
34,《滚石十年朋友(8)》,滚石唱片,1991-01-29,成名曲,热门,我是不是你最疼爱的人,潘越云,,http://musicdata.baidu.com/data2/lrc/1334790/1334790.lrc,34
34,《情歌101》,英皇唱片,2009-04-30,成名曲,热门,一场游戏一场梦,王杰,,http://musicdata.baidu.com/data2/lrc/1334635/1334635.lrc,34
34,《完美石刻》,星工场,2003-10-17,成名曲,热门,雄鹰,孙国庆,,http://musicdata.baidu.com/data2/lrc/1327187/1327187.lrc,34
