,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
11,《领悟》,滚石唱片,1994-08-12,情歌,主题,当我身旁有你在,辛晓琪,,http://musicdata.baidu.com/data2/lrc/237009/237009.lrc,11
11,《蕙儿绝版》,福茂唱片,2003-02-01,情歌,主题,不想让你知道,周蕙,,http://musicdata.baidu.com/data2/lrc/236597/236597.lrc,11
11,《我要我们在一起》,福茂唱片,2004-04-15,情歌,主题,我要我们在一起,范晓萱,,http://musicdata.baidu.com/data2/lrc/13800331/13800331.lrc,11
11,《忘了时间的钟》,SONY MUSIC,1997-11-01,情歌,主题,小指,古巨基,,http://musicdata.baidu.com/data2/lrc/15265828/15265828.lrc,11
11,《忘了时间的钟》,SONY MUSIC,1997-11-01,情歌,主题,忘了时间的钟,古巨基,,http://musicdata.baidu.com/data2/lrc/15265966/15265966.lrc,11
11,《盖世英雄》,SONY MUSIC,2005-12-30,情歌,主题,大城小爱,王力宏,,http://musicdata.baidu.com/data2/lrc/13842322/13842322.lrc,11
11,《Sunshine》,环球唱片,2001-11-26,情歌,主题,Never Had A Dream Come True,S Club 7,,http://musicdata.baidu.com/data2/lrc/103801691/103801691.lrc,11
11,《领悟》,滚石唱片,1994-08-12,情歌,主题,始终只爱你,辛晓琪,,http://musicdata.baidu.com/data2/lrc/246648801/246648801.lrc,11
11,《唯一》,SONY MUSIC,2001-09-23,情歌,主题,戒不了你,王力宏,,http://musicdata.baidu.com/data2/lrc/3095ed5336fa6b66d29453ad9b5b4344/277136857/277136857.lrc,11
11,《哲学家》,福茂唱片,2007-09-01,情歌,主题,是非题,范玮琪,,http://musicdata.baidu.com/data2/lrc/119826216/119826216.lrc,11
11,《换季》,海蝶音乐,2007-05-30,情歌,主题,我介意,金莎,,http://musicdata.baidu.com/data2/lrc/13918573/13918573.lrc,11
11,《敲敲我的头》,BMG,1998-08-01,情歌,主题,一爱就忘我,彭佳慧,,http://musicdata.baidu.com/data2/lrc/2086254/2086254.lrc,11
11,《First Time》,BMG,2000-01-01,情歌,主题,听说爱情回来过,彭佳慧,,http://musicdata.baidu.com/data2/lrc/14887479/14887479.lrc,11
11,《爱的回答》,BMG,2007-05-01,情歌,主题,你还记得爱情吗,辛晓琪,,http://musicdata.baidu.com/data2/lrc/28492516/28492516.lrc,11
12,《单身日志(演唱会live全记录)》,BMG,2003-03-14,情歌,主题,四月天,刘若英,,http://musicdata.baidu.com/data2/lrc/13841439/13841439.lrc,12
12,《最爱梁咏琪》,BMG,2000-05-01,情歌,主题,短发,梁咏琪,,http://musicdata.baidu.com/data2/lrc/13767459/13767459.lrc,12
12,《爱的大游行》,滚石唱片,2005-03-04,情歌,主题,接受,梁静茹,,http://musicdata.baidu.com/data2/lrc/13801048/13801048.lrc,12
12,《滚石香港黄金十年陈绮贞精选》,滚石唱片,2003-03-14,情歌,主题,嫉妒,陈绮贞,,http://musicdata.baidu.com/data2/lrc/2044200/2044200.lrc,12
12,《下半辈子》,SONY MUSIC,2001-12-01,情歌,主题,我爱的人,陈小春,,http://musicdata.baidu.com/data2/lrc/13798712/13798712.lrc,12
12,《眼泪流回去》,滚石唱片,2011-02-23,情歌,主题,这样爱你好可怕,林凡,,http://musicdata.baidu.com/data2/lrc/13880709/13880709.lrc,12
12,《眼泪流回去》,滚石唱片,2011-02-23,情歌,主题,最美的意外,林凡,,http://musicdata.baidu.com/data2/lrc/13859588/13859588.lrc,12
12,《J世纪 Jeneration》,滚石唱片,2009-03-06,情歌,主题,离人节,蔡依林,,http://musicdata.baidu.com/data2/lrc/13981848/13981848.lrc,12
12,《J世纪 Jeneration》,滚石唱片,2009-03-06,情歌,主题,假装,蔡依林,,http://musicdata.baidu.com/data2/lrc/13804467/13804467.lrc,12
12,《J世纪 Jeneration》,滚石唱片,2009-03-06,情歌,主题,惯性背叛,蔡依林,,http://musicdata.baidu.com/data2/lrc/13894870/13894870.lrc,12
12,《Twins》,海蝶音乐,2009-04-16,情歌,主题,我知道,By2,,http://musicdata.baidu.com/data2/lrc/de4dcc898eb33f2642534842952fb496/266123767/266123767.lrc,12
12,《J世纪 Jeneration》,海蝶音乐,2009-03-06,情歌,主题,心型圈,蔡依林,,http://musicdata.baidu.com/data2/lrc/8e281edce35699ae8292b4422761758a/251702582/251702582.lrc,12
12,《Safe Trip Home》,SONY MUSIC,2008-11-17,情歌,主题,Look No Further,Dido,,http://musicdata.baidu.com/data2/lrc/1393828/1393828.lrc,12
12,《林宇中个人首张专辑》,海蝶音乐,2005-12-30,情歌,主题,靠岸,林宇中,,http://musicdata.baidu.com/data2/lrc/13882311/13882311.lrc,12
12,《认了吧》,环球唱片,2007-04-24,情歌,主题,好久不见,陈奕迅,,http://musicdata.baidu.com/data2/lrc/13760727/13760727.lrc,12
12,《Endlessly》,SONY MUSIC,2011-11-28,情歌,主题,人海中遇见你,林育群,,http://musicdata.baidu.com/data2/lrc/13916209/13916209.lrc,12
12,《梦想》,潮水音乐,1996-07-01,情歌,主题,我是真的,张信哲,,http://musicdata.baidu.com/data2/lrc/13914403/13914403.lrc,12
12,《台北寂寞部屋》,SONY MUSIC,2003-03-01,情歌,主题,当刺猬爱上玫瑰,游鸿明,,http://musicdata.baidu.com/data2/lrc/1200998/1200998.lrc,12
12,《十一月的萧邦》,杰威尔JVR音乐有限公司,2005-11-01,情歌,主题,夜曲,周杰伦,,http://musicdata.baidu.com/data2/lrc/c69d025bcb919c3ab585b91c148d56c4/274310223/274310223.lrc,12
12,《范特西》,杰威尔JVR音乐有限公司,2001-09-20,情歌,主题,简单爱,周杰伦,,http://musicdata.baidu.com/data2/lrc/e59ad1fcc44c7fd675f4bc1d4105287c/258346378/258346378.lrc,12
13,《如果你听见我的歌》,福茂唱片,1996-08-01,情歌,主题,如果你听见我的歌,王力宏,,http://musicdata.baidu.com/data2/lrc/251708769/251708769.lrc,13
13,《江南》,海蝶音乐,2004-06-04,情歌,主题,江南,林俊杰,,http://musicdata.baidu.com/data2/lrc/240152243/240152243.lrc,13
13,《The Essential Whitney Houston》,SONY MUSIC,2011-01-10,情歌,主题,Could I Have This Kiss Forever,"Whitney Houston,Enrique Iglesias",,http://musicdata.baidu.com/data2/lrc/13882193/13882193.lrc,13
13,《The Essential Whitney Houston》,SONY MUSIC,2011-01-10,情歌,主题,All At Once,Whitney Houston,,http://musicdata.baidu.com/data2/lrc/13880590/13880590.lrc,13
13,《The Best Moment》,英皇唱片,2008-08-29,情歌,主题,十年,陈奕迅,,http://musicdata.baidu.com/data2/lrc/129452375/129452375.lrc,13
13,《Secrets/More Than A Woman》,SONY MUSIC,2011-09-19,情歌,主题,Un-Break My Heart,Toni Braxton,,http://musicdata.baidu.com/data2/lrc/12632542/12632542.lrc,13
13,《Beautiful World》,环球唱片,2006-12-08,情歌,主题,Patience,Take That,,http://musicdata.baidu.com/data2/lrc/14881920/14881920.lrc,13
13,《弦歌有你》,英皇唱片,2007-01-30,情歌,主题,做你的男人,张信哲,,http://musicdata.baidu.com/data2/lrc/13814480/13814480.lrc,13
