,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
6,《Live in Concert》,SONY MUSIC,1994-01-05,欧美经典,语言&地域,Del cabello mas sutil,Kathleen Battle,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,6
6,《Gefühle Sind Frei》,索尼音乐,1982-08-10,欧美经典,语言&地域,Wieviel sind wir uns wert,Roland Kaiser,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,6
6,《Wild Man Blues》,SONY MUSIC,1998-10-31,欧美经典,语言&地域,Lead Me Savior,"Eddy Davis,Greg Cohen,Woody Allen",,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,6
6,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,You Don't Have To Say You Love Me,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/12600095/12600095.lrc,6
6,《Deep》,Beggars Banquet,1989-05-01,欧美经典,语言&地域,The Line Between the Devil's Teeth (And That Which Cannot Be Repeat),Peter Murphy,,http://musicdata.baidu.com/data2/lrc/4cf4da596721466df340cd81f8ae948b/544274429/544274429.lrc,6
6,《The Number One's: Lovin' Feelings》,"Orchard Enterprises NY,Inc.",1998-01-26,欧美经典,语言&地域,Afternoon Delight,Starland Vocal Band,,http://musicdata.baidu.com/data2/lrc/4cf4da596721466df340cd81f8ae948b/544274429/544274429.lrc,6
6,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Haven For My Heart,frances black,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,A Whiter Shade Of Pale,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,A Song For You,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
6,《Midori: Live at Carnegie Hall》,SONY MUSIC,1993-06-07,欧美经典,语言&地域,"Tzigane, rapsodie de concert",Midori,,http://musicdata.baidu.com/data2/lrc/66744514/66744514.lrc,6
