,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
4,《Saxophone Colossus》,环球唱片,2013-12-04,萨克斯,热门,Strode Rode,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《Saxophone Colossus》,环球唱片,2013-12-04,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《The Chess Story》,环球唱片,2006-06-05,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《Chess Pieces: The Very Best Of Chess Records》,环球唱片,2006-02-02,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《Triple Best Of Blues》,环球唱片,2010-01-27,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,"《The Definitive Dave Brubeck On Fantasy, Concord Jazz, And Telarc》",环球唱片,2010-12-06,萨克斯,热门,Take Five,The Dave Brubeck Quartet,,http://musicdata.baidu.com/data2/lrc/114857329/114857329.lrc,4
4,《Heart And Soul》,环球唱片,2010-06-29,萨克斯,热门,G-Walkin’,Kenny G,,http://musicdata.baidu.com/data2/lrc/1bad855b0dae307dd5cc206eb95ab532/288821573/288821573.lrc,4
4,《Pure... Chillout》,SONY MUSIC,2011-06-06,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114760976/114760976.lrc,4
4,《Ladies & Gentlemen: The Best of George Michael》,SONY MUSIC,2011-04-04,萨克斯,热门,Careless Whisper,George Michael,,http://musicdata.baidu.com/data2/lrc/7360288/7360288.lrc,4
4,《Heart And Soul》,环球唱片,2010-06-29,萨克斯,热门,Heart And Soul,Kenny G,,http://musicdata.baidu.com/data2/lrc/90520824de6603bc7ba49aa698f7af0f/268143367/268143367.lrc,4
4,《What It Takes: The Chess Years [Expanded Edition]》,环球唱片,2009-11-10,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/90520824de6603bc7ba49aa698f7af0f/268143367/268143367.lrc,4
